Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,1,27,6,1598,1,16,9,1,9
2.02E+12,1,19,0,4,0,1,0,0,0,0,1,1,1,1,25,5,1560,2,9,2,1,2
2.02E+12,2,9,0,9,0,1,0,0,7,0,2,1,2,1,63,9,1299,1,9,6,3,6
2.02E+12,1,9,0,16,0,2,0,0,0,0,1,1,6,1,28,6,1968,2,9,5,1,5
2.02E+12,4,9,0,17,0,1,0,0,1,11,1,1,6,1,64,9,1398,1,1,10,1,10
2.02E+12,5,8,0,17,0,1,0,0,0,0,1,1,1,1,48,8,1797,8,3,9,1,9
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,6,1,63,9,1834,1,16,10,1,10
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,1,58,9,1598,1,13,4,1,4
2.02E+12,1,8,0,9,0,6,0,0,0,0,1,1,1,1,58,9,1797,8,3,3,1,3
2.02E+12,2,19,0,18,0,1,0,0,0,0,4,1,6,2,53,8,1248,2,5,2,1,2
2.02E+12,1,9,0,18,0,1,0,0,0,0,1,1,6,2,87,11,1948,1,17,6,2,6
2.02E+12,2,9,0,18,0,1,0,0,0,0,2,1,6,1,57,9,1360,1,17,6,1,6
2.02E+12,3,9,0,18,0,1,0,0,0,0,2,1,6,2,18,4,1360,1,13,7,3,7
2.02E+12,1,5,0,18,0,8,0,0,0,0,2,1,6,1,37,7,748,1,9,4,1,4
2.02E+12,2,5,0,18,0,8,0,0,1,0,1,1,1,1,55,8,1250,1,17,9,2,9
2.02E+12,1,8,0,18,0,1,0,0,0,0,1,2,1,1,26,6,1797,8,6,2,1,2
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,6,2,23,5,1598,1,7,5,1,5
2.02E+12,2,9,0,18,0,1,0,0,0,0,1,1,6,2,24,5,2993,2,11,5,1,5
2.02E+12,1,9,0,18,0,8,0,0,0,0,4,1,6,1,42,7,2400,2,7,6,3,6
2.02E+12,1,9,4,9,0,8,1,0,0,0,3,1,1,1,58,9,2495,2,15,8,3,8
2.02E+12,2,5,0,13,0,1,1,0,7,11,1,1,6,1,23,5,749,1,18,4,1,4
2.02E+12,1,8,0,1,0,1,0,0,0,0,0,1,1,1,41,7,1360,1,8,2,1,2
2.02E+12,2,3,0,18,0,8,0,0,0,0,3,1,1,1,22,5,125,1,1,1,1,1
2.02E+12,1,8,0,9,0,2,0,11,0,0,1,1,3,1,49,8,1797,8,7,6,1,6
2.02E+12,1,19,0,18,0,1,0,0,0,0,1,1,6,1,30,6,2143,2,4,5,1,5
2.02E+12,2,9,0,10,0,1,0,0,0,0,2,1,6,1,51,8,1796,1,16,9,3,9
2.02E+12,1,9,0,10,0,1,0,0,0,0,1,1,6,1,20,4,1149,1,19,4,1,4
2.02E+12,2,9,0,18,0,8,0,0,1,2,4,1,6,2,73,10,1591,1,1,10,1,10
2.02E+12,1,9,0,9,0,4,0,0,0,0,3,1,6,2,26,6,1968,1,11,1,1,1
2.02E+12,2,9,0,9,0,8,0,0,0,0,4,1,6,2,27,6,1240,1,9,5,1,5
2.02E+12,1,9,0,12,0,3,0,0,0,0,3,1,6,2,22,5,1299,1,16,4,1,4
2.02E+12,2,9,0,18,0,3,0,0,0,0,4,1,6,2,31,6,1685,2,6,10,1,10
2.02E+12,1,9,0,12,0,1,0,0,0,0,3,1,6,1,82,11,1149,1,15,5,1,5
2.02E+12,2,19,0,18,0,1,0,7,2,7,4,1,6,1,51,8,2402,2,7,8,1,8
2.02E+12,1,9,0,7,0,5,0,0,0,0,4,1,3,1,24,5,1994,1,16,2,1,2
2.02E+12,1,8,0,7,0,8,0,0,0,0,3,1,6,2,53,8,1360,1,15,3,1,3
2.02E+12,1,9,0,7,0,2,1,0,0,0,1,1,6,1,42,7,1390,1,19,5,1,5
2.02E+12,1,9,0,9,0,5,0,0,0,0,4,1,6,1,63,9,1364,1,1,5,1,5
2.02E+12,2,11,0,18,0,8,0,0,0,0,1,1,1,1,23,5,4461,2,4,5,1,5
2.02E+12,2,9,0,18,0,4,0,0,0,0,2,1,6,1,28,6,1956,2,7,9,1,9
2.02E+12,1,19,0,18,0,8,0,0,0,0,3,1,2,1,67,10,1896,2,12,8,3,8
2.02E+12,1,9,0,12,0,8,0,0,0,0,3,1,6,2,80,11,1398,1,9,9,2,9
2.02E+12,2,5,0,18,0,8,0,0,7,0,1,1,6,1,22,5,645,1,14,5,3,5
2.02E+12,1,3,0,18,0,1,0,0,0,0,1,1,2,1,23,5,124,1,4,6,1,6
2.02E+12,2,19,0,4,0,1,0,0,0,0,2,1,1,1,48,8,1753,2,12,3,1,3
2.02E+12,2,9,0,9,0,1,0,0,0,0,2,1,6,2,18,4,1196,1,22,5,3,5
2.02E+12,1,9,0,18,0,1,0,0,0,0,3,1,6,2,60,9,1900,2,10,3,1,3
2.02E+12,1,9,0,7,0,4,0,0,0,0,1,1,2,1,68,10,2488,1,13,3,1,3
2.02E+12,2,9,0,4,0,4,0,0,0,0,2,1,6,1,74,10,1198,1,6,6,2,6
2.02E+12,1,9,0,18,0,1,1,0,0,0,1,1,6,1,27,6,1984,1,14,1,1,1
2.02E+12,2,9,0,4,0,1,0,0,0,0,2,1,6,1,51,8,1200,1,4,6,1,6
2.02E+12,1,9,0,16,0,2,1,0,0,0,1,1,6,1,19,4,1299,1,16,9,2,9
2.02E+12,2,21,1,17,0,1,0,0,0,0,1,1,6,1,70,10,12809,2,2,5,1,5
2.02E+12,1,9,0,18,0,8,1,0,6,1,4,1,6,2,24,5,1997,2,15,6,3,6
2.02E+12,1,9,0,1,0,8,0,0,0,0,2,1,6,1,47,8,1984,1,5,6,1,6
2.02E+12,1,9,0,9,0,8,0,0,0,0,1,1,6,1,38,7,1753,2,10,7,1,7
2.02E+12,1,9,0,18,0,8,1,0,0,0,1,1,6,1,17,4,1198,1,14,9,1,9
2.02E+12,2,9,0,18,0,1,0,0,0,0,4,1,6,1,50,8,1461,2,3,1,1,1
2.02E+12,1,9,0,7,0,2,0,0,0,0,1,1,6,2,46,8,1198,1,10,4,1,4
2.02E+12,2,9,0,18,0,1,0,0,0,0,1,1,6,1,70,10,2143,2,1,4,1,4
2.02E+12,1,9,0,5,0,1,0,0,0,0,1,1,3,2,50,8,1798,1,13,9,1,9
2.02E+12,1,9,0,18,0,8,0,0,0,0,4,1,6,1,63,9,2000,2,11,2,1,2
2.02E+12,1,9,0,9,0,2,0,0,0,0,4,1,1,2,39,7,1598,1,13,5,1,5
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,1,48,8,1200,1,3,8,3,8
2.02E+12,3,9,0,18,0,2,0,0,0,0,2,1,1,1,42,7,1984,1,10,4,1,4
2.02E+12,4,9,0,18,0,1,0,0,0,0,1,1,1,1,26,6,998,1,2,4,1,4
2.02E+12,1,9,0,6,0,8,0,0,0,0,3,1,6,2,18,4,1242,1,7,6,3,6
2.02E+12,2,9,0,17,0,8,0,0,0,0,1,1,6,2,76,11,1498,1,1,10,1,10
2.02E+12,3,9,0,3,0,1,0,0,0,0,1,1,6,1,72,10,1397,1,9,6,3,6
2.02E+12,1,9,0,9,0,1,0,0,0,0,1,1,2,1,31,6,1598,1,13,6,1,6
2.02E+12,1,19,0,18,0,8,0,0,0,0,1,1,1,1,35,6,2446,2,22,5,1,5
2.02E+12,2,9,0,10,0,8,0,0,0,0,2,1,6,2,25,5,1360,1,11,5,3,5
2.02E+12,1,19,0,9,0,8,0,0,0,0,1,1,1,2,64,9,1996,2,4,6,1,6
2.02E+12,1,9,0,9,0,8,0,0,0,0,4,1,6,2,29,6,1197,1,6,10,2,10
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,1,60,9,1994,1,9,10,1,10
2.02E+12,1,9,0,11,0,3,2,0,0,0,4,1,6,1,19,4,1149,1,4,6,1,6
2.02E+12,2,9,0,18,0,1,0,0,0,0,1,1,1,1,30,6,1997,2,7,8,1,8
2.02E+12,1,9,0,9,0,8,0,0,0,0,1,1,2,1,49,8,999,1,2,10,1,10
2.02E+12,1,9,0,16,0,1,5,0,1,1,4,1,6,1,33,6,1995,2,15,8,1,8
2.02E+12,1,19,0,7,0,6,0,0,0,0,1,1,1,1,45,7,1753,2,10,6,1,6
2.02E+12,1,9,0,9,0,8,0,0,0,0,3,1,6,1,26,6,998,1,13,8,1,8
2.02E+12,1,19,0,18,0,8,0,0,0,0,1,1,1,2,55,8,2198,2,4,2,1,2
2.02E+12,2,19,0,10,0,8,0,0,0,0,2,1,1,1,55,8,1560,2,10,7,1,7
2.02E+12,1,9,0,9,0,6,0,0,0,0,3,1,6,1,22,5,2494,2,5,6,3,6
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,2,26,6,998,1,14,6,1,6
2.02E+12,1,11,0,18,0,8,0,0,0,0,0,1,1,1,26,6,9360,2,6,2,1,2
2.02E+12,1,9,0,9,0,5,0,0,0,0,1,1,6,2,18,4,1149,1,15,6,1,6
2.02E+12,2,9,0,18,0,1,0,0,0,0,1,1,6,2,20,4,1398,1,2,7,2,7
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,6,2,34,6,1590,1,12,6,3,6
2.02E+12,1,5,0,13,0,1,0,0,7,11,1,1,6,1,28,6,599,1,14,1,1,1
2.02E+12,2,9,0,10,0,5,0,0,0,0,3,1,6,2,43,7,998,1,19,3,1,3
2.02E+12,1,9,0,17,0,1,0,0,0,0,1,1,6,1,43,7,1598,1,16,5,1,5
2.02E+12,1,5,0,15,0,8,0,0,7,0,1,1,2,1,50,8,689,1,1,9,1,9
2.02E+12,2,9,0,9,0,5,0,0,0,0,3,1,6,2,72,10,1360,1,12,8,1,8
2.02E+12,3,9,0,2,0,2,0,0,0,0,3,1,6,1,36,7,2495,2,24,7,1,7
2.02E+12,1,9,0,5,0,4,0,0,0,0,1,1,6,1,29,6,1781,1,12,8,2,8
2.02E+12,2,9,0,5,0,3,0,0,0,0,2,1,6,1,40,7,1395,1,1,8,1,8
2.02E+12,1,9,0,18,0,4,0,0,0,0,1,1,6,2,50,8,2148,2,14,9,2,9
2.02E+12,2,9,0,9,9,6,0,0,0,0,1,1,2,1,25,5,1596,1,11,3,1,3
2.02E+12,1,9,0,5,0,4,0,0,0,0,3,1,6,1,83,11,999,1,4,6,2,6
2.02E+12,2,9,0,18,0,8,0,0,4,6,4,1,6,2,57,9,1596,1,8,6,1,6
2.02E+12,1,9,0,9,0,8,0,0,0,0,1,1,6,2,22,5,1229,1,7,7,1,7
2.02E+12,1,9,0,18,0,2,0,0,0,0,4,1,6,1,62,9,1997,1,9,6,1,6
2.02E+12,1,19,0,7,0,6,0,0,0,0,1,1,2,1,30,6,1995,2,9,7,1,7
2.02E+12,2,9,0,4,0,4,0,0,0,0,2,1,6,1,25,5,1461,2,5,4,1,4
2.02E+12,1,9,0,18,0,4,0,0,0,0,1,1,6,2,52,8,1598,1,15,4,1,4
2.02E+12,2,2,0,18,0,8,0,0,0,0,4,1,6,1,21,5,50,1,18,5,1,5
2.02E+12,1,9,0,9,0,8,0,0,0,0,1,1,1,1,53,8,1685,2,3,3,1,3
2.02E+12,2,5,0,18,0,1,0,0,0,0,1,1,1,1,29,6,649,1,4,2,1,2
2.02E+12,1,9,0,7,0,8,0,0,0,0,4,1,1,1,46,8,1598,1,7,4,1,4
2.02E+12,1,9,0,3,0,1,0,0,0,0,2,1,1,1,39,7,2993,2,3,10,1,10
2.02E+12,2,9,0,4,0,1,1,0,0,0,1,1,2,1,51,8,1598,2,2,7,2,7
2.02E+12,2,9,0,7,0,5,0,0,0,0,4,1,6,2,41,7,1968,2,12,6,1,6
2.02E+12,1,9,0,9,0,6,0,0,0,0,3,1,6,2,78,11,2393,1,7,8,3,8
2.02E+12,2,19,0,18,0,8,0,0,0,0,1,1,1,1,40,7,1461,2,1,2,1,2
2.02E+12,1,9,0,7,0,1,0,0,0,0,1,1,6,1,73,10,1799,1,20,3,1,3
2.02E+12,2,9,0,18,0,8,0,0,0,0,4,1,6,2,51,8,1461,2,4,8,1,8
2.02E+12,2,9,0,8,0,1,0,0,0,0,0,1,6,2,42,7,1769,1,16,5,1,5
2.02E+12,1,9,0,18,0,8,0,0,0,0,1,1,6,1,28,6,1896,2,9,3,1,3
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,1,33,6,1299,1,17,2,1,2
2.02E+12,2,19,0,18,0,8,1,0,0,0,4,1,1,1,51,8,1997,2,12,7,1,7
2.02E+12,1,9,0,18,0,1,0,0,0,0,1,1,2,2,46,8,1422,2,7,5,1,5
2.02E+12,2,9,0,10,0,1,0,0,0,0,2,1,2,2,23,5,1149,1,15,8,3,8
2.02E+12,1,9,0,18,0,4,0,0,0,0,1,1,2,2,19,4,998,1,6,4,1,4
2.02E+12,1,19,0,4,0,1,0,0,0,0,1,1,2,1,58,9,1753,2,13,6,2,6
2.02E+12,2,9,0,4,0,1,0,0,0,0,2,1,6,2,48,8,1299,1,13,8,3,8
2.02E+12,1,9,0,18,0,4,0,0,0,0,1,1,1,1,43,7,1596,1,1,6,1,6
2.02E+12,2,4,0,18,0,8,0,0,0,0,3,1,6,1,27,6,499,1,17,6,2,6
2.02E+12,1,9,0,15,0,3,0,0,0,0,1,1,6,1,96,11,1198,1,3,3,1,3
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,2,1,23,5,1124,1,14,1,1,1
2.02E+12,2,9,0,17,0,1,0,0,0,0,1,1,6,1,39,7,1598,1,19,3,1,3
2.02E+12,1,19,0,9,0,6,0,0,0,0,1,1,1,1,41,7,2198,2,4,4,1,4
2.02E+12,2,4,0,14,0,1,1,0,0,0,1,1,2,1,48,8,398,1,24,4,1,4
2.02E+12,1,9,0,18,0,1,0,0,0,0,1,1,6,1,55,8,899,1,3,7,3,7
2.02E+12,2,9,0,3,0,1,0,0,1,0,2,1,6,2,45,7,1242,1,10,7,3,7
2.02E+12,1,9,0,9,0,5,0,0,0,0,4,1,6,2,20,4,1339,1,14,5,1,5
2.02E+12,1,9,0,9,0,6,0,0,0,0,3,1,6,2,72,10,2401,2,11,8,3,8
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,1,20,4,1299,1,13,7,1,7
2.02E+12,1,19,0,9,0,6,0,0,0,0,4,1,1,1,40,7,1461,2,9,2,1,2
2.02E+12,2,9,0,18,0,1,0,0,0,0,3,1,6,2,67,10,1299,1,12,2,1,2
2.02E+12,1,19,0,4,0,1,0,0,0,0,1,1,6,1,40,7,2402,2,15,4,1,4
2.02E+12,2,9,0,4,0,1,0,0,0,0,2,1,6,2,53,8,1200,1,2,7,1,7
2.02E+12,2,5,0,13,0,1,0,0,0,0,4,1,6,1,33,6,1170,1,1,5,1,5
2.02E+12,1,9,0,18,0,1,0,0,0,0,1,1,6,2,57,9,1596,1,16,9,1,9
2.02E+12,2,9,0,18,0,1,0,0,0,0,2,1,6,1,35,6,995,1,8,3,1,3
2.02E+12,1,21,0,7,0,1,0,0,0,0,4,1,1,1,45,7,6700,2,1,2,1,2
2.02E+12,1,9,0,9,0,5,0,0,0,0,4,1,6,2,66,10,2498,1,23,8,3,8
2.02E+12,2,9,0,18,0,1,1,0,0,0,1,1,6,1,40,7,1388,1,11,9,2,9
2.02E+12,1,9,0,5,0,1,0,0,0,0,1,1,1,1,40,7,1997,2,1,2,1,2
2.02E+12,2,9,0,4,0,1,0,0,0,0,2,1,6,2,26,6,1198,1,5,7,1,7
2.02E+12,1,9,0,5,0,6,0,0,0,0,0,1,6,2,43,7,1600,1,9,10,2,10
2.02E+12,2,9,0,18,0,1,1,0,1,0,1,1,6,2,27,6,2143,2,1,9,1,9
2.02E+12,1,8,0,2,0,2,0,0,0,0,3,1,1,1,48,8,1560,2,2,1,1,1
2.02E+12,1,9,0,7,0,4,0,0,0,0,4,1,1,2,30,6,1299,1,10,4,1,4
2.02E+12,1,3,0,18,0,1,0,0,0,0,1,1,2,1,48,8,124,1,4,8,1,8
2.02E+12,2,11,0,18,0,8,0,0,0,0,0,1,1,1,50,8,9000,2,13,2,1,2
2.02E+12,1,5,0,18,0,4,1,10,0,0,1,1,6,1,63,9,1284,1,13,8,3,8
2.02E+12,2,11,0,4,0,1,0,0,0,0,0,1,1,1,51,8,5132,2,2,4,1,4
2.02E+12,1,9,0,18,0,8,0,0,0,0,3,1,6,2,50,8,1975,1,7,4,1,4
2.02E+12,1,5,0,16,0,1,1,0,0,0,1,1,6,1,58,9,999,1,8,3,1,3
2.02E+12,2,9,0,9,0,8,0,0,0,0,3,1,6,1,28,6,1398,1,3,7,3,7
2.02E+12,2,9,0,18,0,2,0,0,0,0,1,1,6,2,77,11,1870,2,11,8,1,8
2.02E+12,1,9,0,4,0,1,0,0,0,0,1,1,6,2,86,11,1389,1,12,6,1,6
2.02E+12,2,9,0,4,0,1,0,0,0,0,0,1,6,2,43,7,1984,2,6,8,1,8
2.02E+12,1,9,0,18,0,8,0,0,0,0,4,1,6,1,42,7,3628,2,7,10,1,10
2.02E+12,1,9,0,18,0,1,5,0,1,9,1,1,6,2,25,5,1329,1,8,5,2,5
2.02E+12,2,9,0,10,0,8,0,0,0,0,2,1,6,1,62,9,1998,1,4,10,2,10
2.02E+12,2,9,0,18,0,8,0,0,0,0,4,1,2,1,25,5,1598,1,15,6,1,6
2.02E+12,1,9,0,7,0,6,0,0,0,0,1,1,6,1,41,7,1796,1,11,7,1,7
2.02E+12,2,9,0,7,0,6,0,0,0,0,2,1,6,2,29,6,1149,1,15,6,1,6
2.02E+12,1,8,0,18,0,1,0,0,0,0,1,1,1,1,57,9,1997,2,5,2,1,2
2.02E+12,2,9,0,10,0,1,0,0,0,0,2,1,6,2,47,8,996,1,5,5,1,5
2.02E+12,1,9,0,9,0,8,0,0,0,0,4,2,6,1,40,7,1248,1,5,8,1,8
2.02E+12,2,5,0,18,0,8,0,0,0,0,1,1,6,1,39,7,885,1,20,3,1,3
2.02E+12,1,9,0,7,0,8,0,0,0,0,3,1,6,2,82,11,998,1,5,8,1,8
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,6,2,32,6,1248,1,7,10,3,10
2.02E+12,2,3,0,18,0,1,0,0,7,0,4,1,6,1,23,5,125,1,2,7,1,7
2.02E+12,2,9,0,10,0,8,0,0,0,0,2,1,6,1,79,11,1560,2,6,7,1,7
2.02E+12,1,9,0,4,0,1,0,0,0,0,1,1,6,1,52,8,2993,2,8,1,1,1
2.02E+12,2,9,0,3,0,1,0,0,0,0,2,1,6,2,56,9,1586,1,9,7,1,7
2.02E+12,2,9,0,5,0,4,0,0,0,0,3,1,1,2,30,6,1560,2,3,4,1,4
2.02E+12,1,9,0,16,0,4,0,0,0,0,3,1,6,1,42,7,1560,2,1,9,1,9
2.02E+12,2,9,0,17,0,8,0,10,7,7,4,1,6,1,64,9,1998,1,11,10,1,10
2.02E+12,2,9,0,2,0,8,0,0,0,0,0,1,6,1,79,11,1198,1,13,8,1,8
2.02E+12,1,20,0,4,0,1,0,0,0,0,1,1,1,1,55,8,4250,2,7,8,1,8
2.02E+12,2,9,0,10,0,8,0,0,0,0,2,1,6,2,51,8,1490,1,10,7,3,7
2.02E+12,2,4,0,11,0,3,0,0,0,0,4,1,6,1,29,6,649,1,15,3,1,3
2.02E+12,1,9,0,7,0,5,0,0,0,0,4,1,6,2,21,5,998,1,2,6,1,6
2.02E+12,1,9,0,18,0,6,0,0,0,0,1,1,6,1,80,11,1198,1,15,10,2,10
2.02E+12,2,3,0,18,0,1,0,0,1,0,3,1,6,2,20,4,124,1,2,3,1,3
2.02E+12,1,11,0,18,0,8,0,0,0,0,0,1,1,1,42,7,9000,2,8,7,1,7
2.02E+12,1,20,0,18,0,8,0,0,0,0,1,1,1,1,71,10,2402,2,9,3,1,3
2.02E+12,2,8,0,4,0,8,0,0,0,0,2,1,2,2,58,9,1598,1,14,5,1,5
2.02E+12,1,19,0,9,0,4,0,0,0,0,1,1,2,1,50,8,1896,2,9,6,1,6
2.02E+12,2,3,0,18,0,8,0,0,0,0,1,1,2,1,20,4,125,1,1,4,1,4
2.02E+12,1,19,0,14,0,8,0,0,7,0,1,1,1,1,28,6,2143,2,1,4,1,4
2.02E+12,2,9,0,18,0,8,0,0,1,0,1,1,6,1,32,6,3430,1,30,10,1,10
2.02E+12,1,9,0,9,0,5,0,0,0,0,1,1,2,2,56,9,1995,2,3,5,1,5
2.02E+12,2,9,0,18,0,1,0,0,0,0,1,1,6,2,51,8,1598,2,2,2,1,2
2.02E+12,1,9,0,17,0,1,0,0,0,0,1,1,6,1,64,9,1896,2,12,6,1,6
2.02E+12,1,19,0,18,0,2,0,0,1,11,1,1,6,1,44,7,2402,2,6,2,1,2
2.02E+12,1,9,0,18,0,2,1,0,1,2,3,1,6,1,20,4,1995,1,10,5,1,5
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,2,1,55,8,1686,2,13,7,1,7
2.02E+12,1,9,0,5,0,6,0,0,0,0,1,1,6,1,22,5,1598,1,10,5,1,5
2.02E+12,1,9,0,4,0,1,0,0,0,0,1,1,6,2,73,10,1597,1,8,6,1,6
2.02E+12,2,9,0,3,0,1,0,0,0,0,2,1,6,1,30,6,1798,1,7,5,1,5
2.02E+12,2,19,0,18,0,8,0,0,0,0,3,1,6,2,48,8,1997,2,5,8,3,8
2.02E+12,1,9,0,7,8,6,0,0,0,0,1,1,6,2,27,6,1598,1,1,5,3,5
2.02E+12,2,9,0,18,0,1,0,0,0,0,4,1,6,2,34,6,1999,2,2,7,1,7
2.02E+12,1,8,0,18,0,1,0,0,0,0,1,1,1,1,36,7,1560,2,4,4,1,4
2.02E+12,1,19,0,5,0,6,0,0,0,0,1,1,1,1,52,8,2299,2,5,7,1,7
2.02E+12,2,3,0,18,0,1,0,0,0,0,1,1,2,1,23,5,124,1,37,3,1,3
2.02E+12,2,9,0,7,0,8,0,0,0,0,4,1,6,1,60,9,1956,2,1,9,2,9
2.02E+12,1,9,0,9,0,5,0,0,0,0,2,1,6,1,36,7,1895,1,17,6,3,6
2.02E+12,2,19,0,18,0,1,0,0,0,0,1,1,6,1,62,9,2496,2,22,3,1,3
2.02E+12,1,9,0,13,0,1,0,0,7,2,1,1,6,2,31,6,1598,1,16,8,3,8
2.02E+12,2,9,0,4,0,1,0,0,0,0,0,1,6,2,39,7,1686,2,12,9,1,9
2.02E+12,1,9,0,9,0,8,0,0,0,0,1,1,6,2,32,6,1242,1,4,1,1,1
2.02E+12,1,9,0,7,0,2,0,0,0,0,1,1,6,1,56,9,1598,1,13,4,1,4
2.02E+12,1,9,0,9,0,6,0,0,0,0,4,1,6,1,57,9,1989,1,16,7,3,7
2.02E+12,2,5,0,18,0,8,0,0,1,0,1,1,6,1,27,6,999,1,2,6,1,6
2.02E+12,1,5,0,18,0,1,0,0,0,0,1,1,6,1,68,10,645,1,3,8,1,8
2.02E+12,2,9,0,10,0,8,0,0,0,0,2,1,1,2,46,8,999,1,1,6,3,6
2.02E+12,1,11,0,18,0,4,0,0,0,0,1,1,1,1,26,6,9000,2,8,1,1,1
2.02E+12,1,9,0,18,0,1,0,0,0,0,1,1,6,1,39,7,3301,1,15,3,1,3
2.02E+12,2,9,0,18,0,1,0,0,0,0,2,1,6,1,44,7,1461,2,3,6,1,6
2.02E+12,2,19,0,18,0,1,0,0,0,0,1,1,6,1,25,5,1998,2,14,5,3,5
2.02E+12,3,9,0,18,0,1,0,0,0,0,1,1,6,2,36,7,1796,1,15,7,3,7
2.02E+12,4,9,0,10,0,1,0,0,0,0,2,1,6,1,52,8,1968,2,5,4,3,4
2.02E+12,1,5,0,9,0,4,0,0,0,0,2,1,6,1,68,10,798,1,2,6,1,6
2.02E+12,2,9,0,6,0,8,0,0,0,0,3,2,6,2,27,6,1598,1,14,2,1,2
2.02E+12,1,9,0,5,0,4,0,0,0,0,1,1,6,1,20,4,1461,2,4,8,1,8
2.02E+12,1,4,0,13,0,1,1,0,7,0,1,1,6,1,53,8,125,1,1,6,1,6
2.02E+12,2,9,0,9,0,5,0,0,7,0,3,1,1,1,64,9,1598,2,4,8,1,8
2.02E+12,1,9,0,9,0,8,0,0,0,0,3,1,6,1,25,5,1998,1,11,8,2,8
2.02E+12,2,9,0,13,0,8,0,10,7,0,4,1,6,2,19,4,1198,1,4,3,3,3
2.02E+12,2,9,0,3,0,4,0,0,0,0,2,1,6,1,25,5,1364,1,9,8,1,8
2.02E+12,1,9,0,4,0,8,0,0,0,0,1,1,6,2,40,7,1596,1,8,10,1,10
2.02E+12,2,9,0,3,0,8,0,0,0,0,2,1,1,1,29,6,1560,2,1,2,1,2
2.02E+12,1,9,0,9,0,5,0,7,0,0,3,1,6,1,19,4,1242,1,5,7,1,7
2.02E+12,2,19,0,18,0,8,0,0,0,0,1,1,6,1,66,10,2198,2,9,5,1,5
2.02E+12,1,9,0,7,5,1,0,0,0,0,3,1,1,1,20,4,1149,1,12,8,1,8
2.02E+12,1,3,0,18,0,8,0,0,0,0,4,1,6,1,71,10,125,1,2,1,1,1
2.02E+12,2,9,0,5,0,8,0,0,0,0,0,1,6,1,30,6,1396,1,16,8,1,8
2.02E+12,1,9,0,18,0,1,0,12,0,0,4,1,6,1,38,7,1360,1,18,8,1,8
2.02E+12,2,9,0,18,0,8,0,0,0,0,3,1,1,1,48,8,999,1,1,6,1,6
2.02E+12,1,19,0,18,0,8,0,0,0,0,2,1,6,1,31,6,1968,2,1,8,2,8
2.02E+12,2,9,0,18,0,8,0,0,0,0,1,1,6,2,57,9,1299,1,11,10,1,10
2.02E+12,1,9,0,9,0,6,0,0,0,0,1,1,6,1,64,9,1749,1,13,3,1,3
2.02E+12,2,5,0,18,0,8,1,0,0,0,1,1,6,1,25,5,645,1,11,8,1,8
2.02E+12,1,9,0,9,0,5,0,0,0,0,1,1,6,1,35,6,1596,1,11,9,1,9
2.02E+12,2,5,0,18,0,5,0,0,0,0,4,1,6,1,23,5,1198,1,4,8,3,8
2.02E+12,1,9,0,9,0,2,0,0,1,0,1,1,2,1,36,7,1390,1,16,7,1,7
2.02E+12,2,20,0,18,0,1,0,0,0,0,1,1,1,1,42,7,12777,2,5,4,1,4
2.02E+12,3,9,0,10,0,1,0,0,0,0,3,1,6,2,47,8,1195,1,19,7,1,7
2.02E+12,1,11,0,5,0,8,0,0,0,0,0,1,1,2,43,7,9360,2,5,9,2,9
2.02E+12,1,3,0,4,0,1,0,0,0,0,4,1,6,1,25,5,124,1,1,5,1,5
2.02E+12,2,9,0,7,0,1,0,0,0,0,4,1,6,1,39,7,1984,1,10,4,1,4
2.02E+12,1,9,0,18,0,4,0,0,0,0,1,1,6,1,40,7,1951,2,13,7,2,7
2.02E+12,2,5,0,9,0,8,1,0,0,0,2,1,6,1,38,7,599,1,14,5,1,5
2.02E+12,1,11,0,18,0,1,0,0,2,1,1,1,1,1,71,10,9000,2,8,2,1,2
2.02E+12,2,11,0,3,0,1,0,0,0,0,4,1,1,1,41,7,4461,2,2,8,1,8
2.02E+12,1,19,0,18,0,1,0,0,0,0,1,1,1,1,40,7,2299,2,4,6,1,6
2.02E+12,1,5,0,18,0,8,0,0,0,0,1,1,6,1,41,7,800,1,1,10,1,10
